n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
7360000	51.216364	51.893446	50.953442	49.342357	48.356025	50.383651	52.326294	49.342357	52.326294	48.848418	49.436830	1.979310	2.163963	1.983217	2.039869	2.145678	1.750341	1.722959	2.039869	1.722959	2.295239	2.295239	17.904043	-1.327586	-7.870962	
7362000	48.934307	50.116075	49.826650	50.431755	52.844393	50.383651	48.975960	48.934307	50.429614	49.113812	49.436830	2.256516	2.295239	1.756103	2.616633	1.966199	1.750341	1.960637	2.256516	1.960637	2.295239	2.295239	15.829426	-1.604061	-9.390232	
7364000	50.623187	49.715793	51.282191	50.748618	48.104447	51.282191	49.089404	50.748618	51.282191	46.587711	51.282191	1.590480	1.671155	2.236226	2.212156	2.425473	1.781031	2.229760	2.020807	1.781031	2.410964	1.781031	16.368526	-1.118318	-11.830770	
7366000	49.864533	50.164049	50.034019	51.228902	49.878449	49.116075	50.130668	50.243252	50.130668	49.142152	49.116075	2.507331	1.749070	1.448070	2.032473	1.956336	1.956336	2.059416	1.882729	2.059416	1.956336	1.956336	17.378681	-0.990638	-5.287522	
7368000	48.530067	49.093888	49.503527	49.467923	50.928903	49.116075	50.601540	49.513679	50.601540	49.093888	49.317756	1.932262	1.923567	1.794531	1.983499	1.929856	1.956336	2.147012	2.016861	2.147012	1.923567	2.147012	15.508068	-2.031869	-6.667560	
7370000	52.212616	51.566311	51.970527	51.868646	48.017704	51.780905	49.467996	49.621003	52.115907	48.017704	49.902397	2.069298	2.003399	2.108708	2.195988	1.938528	1.809202	2.069713	2.346573	1.902415	1.938528	1.688022	16.022053	-1.397129	-8.533384	
7372000	48.420800	50.336055	50.639056	48.487506	49.599466	51.780905	50.269479	48.983553	49.709841	49.291867	51.243882	1.900801	1.870670	2.793816	1.775394	2.280770	1.809202	1.924544	1.775394	2.241644	1.690393	1.690393	17.229542	-0.945283	-7.222268	
7374000	50.706305	47.824158	50.794071	50.044099	49.505032	51.780905	47.701984	50.706305	47.512263	49.505032	49.660094	1.662764	1.719408	2.203278	1.589926	1.661885	1.809202	1.944836	1.662764	1.810578	1.661885	1.661885	16.934097	-0.921110	-7.593771	
7376000	51.788628	47.824158	48.952008	48.314560	49.505032	51.780905	50.644333	48.315736	48.952008	46.991193	48.952008	2.200297	2.123678	2.303036	2.356535	1.661885	1.809202	1.435677	2.367228	2.303036	2.121422	2.346993	18.808444	-2.554173	-13.818302	
7378000	49.546273	47.851051	48.328114	48.103589	47.726373	50.246893	49.720209	49.546273	51.579220	51.404561	50.246893	2.530862	1.897560	2.266631	2.657461	2.007108	1.692437	2.199755	2.530862	1.905630	2.449417	1.692437	16.501071	-1.043403	-3.290702	
7380000	49.546273	47.851051	50.061949	48.103589	47.726373	50.246893	50.649018	50.507964	49.690659	50.210794	50.246893	2.530862	1.897560	2.615613	2.657461	2.007108	1.692437	1.992979	2.723983	2.615613	1.692437	1.692437	17.633579	-1.119650	-5.435175	
7382000	48.792544	49.321056	51.594433	49.585032	50.745268	50.246893	49.434057	53.019476	49.434057	49.321056	50.246893	1.788043	2.066470	2.440931	1.778277	2.068221	1.692437	2.250624	1.778087	2.250624	2.066470	1.692437	17.535885	-1.062525	-7.361444	
7384000	50.495353	48.985569	48.591277	50.331709	49.707689	50.246893	50.604793	48.112409	49.282776	49.633220	47.548335	2.029041	2.024066	2.804687	1.944584	2.049538	1.692437	1.970491	1.826753	1.970491	2.233320	2.329073	18.581943	-2.170211	-6.296276	
7386000	49.544778	50.821019	47.217293	50.236942	51.956728	48.617459	49.327310	49.544778	49.327310	51.567310	49.418482	1.670460	1.973553	1.849544	2.166977	2.417858	2.556116	1.851594	1.670460	1.851594	2.180172	1.890974	18.307648	-1.773910	-6.225529	
7388000	49.544341	48.379929	50.881121	50.112299	49.285453	48.617459	50.111472	49.621482	51.667436	53.107867	49.418482	2.110542	2.048751	2.342241	2.340664	2.312537	2.556116	1.817162	2.541294	1.817162	2.244320	1.890974	17.368511	-0.986839	-9.679105	
7390000	50.069999	50.342584	50.361293	50.925782	50.187434	48.617459	49.460162	49.482472	48.698104	50.187434	51.240106	2.116269	1.577621	2.272454	2.055283	2.335013	2.556116	1.780548	2.055283	1.988060	2.335013	2.265351	15.869227	-1.558262	-4.621102	
7392000	50.050941	49.657978	51.938269	52.898928	49.402185	48.617459	48.787670	50.050941	48.787670	49.657978	49.821596	1.829979	1.869324	2.497046	2.084583	2.217024	2.556116	2.195031	1.829979	2.195031	1.869324	1.856045	16.142737	-1.286388	-6.096987	
7394000	49.392694	48.812118	49.097993	51.203104	49.125407	50.309837	50.874399	50.307605	51.372676	52.264161	50.309837	2.769185	2.610395	2.007748	1.727498	2.267421	2.446215	2.097039	1.871851	2.499149	2.164877	2.446215	18.691164	-2.348956	-5.283564	
7396000	50.262490	49.356497	52.445381	47.660014	51.840477	50.309837	50.249858	51.838657	52.831068	51.730985	50.030758	1.500151	1.997518	1.777943	1.902747	1.981586	2.446215	1.827224	1.903645	1.783189	1.936272	1.941503	17.061547	-0.920833	-6.314347	
7398000	48.011339	48.890790	50.559461	51.512444	48.597820	49.653760	49.850506	51.052933	49.847142	48.508147	50.920021	1.959682	2.120067	2.065508	1.597901	2.305110	1.622373	1.977333	1.770399	2.023969	1.863441	1.622373	17.306902	-0.966033	-1.279030	
7400000	50.635371	50.430232	49.417331	50.338803	50.339105	50.033039	49.553728	50.670538	49.760346	49.297672	51.661992	1.452559	2.130750	2.067112	2.171114	2.025833	1.770966	2.788306	2.428794	2.779454	2.054218	1.770966	14.976026	-2.967174	-5.068986	
7402000	51.601104	49.196445	47.981195	51.002165	50.801032	50.033039	49.391324	51.601104	49.391324	48.493454	51.661992	2.276563	1.960573	1.805311	2.025287	2.503195	1.770966	2.099908	2.072929	1.898237	1.958949	1.770966	17.200829	-0.939105	-6.903429	
7404000	50.034845	50.377673	49.854917	47.695736	50.765140	50.033039	48.490857	50.592229	48.490857	50.377673	51.661992	1.524680	2.002822	2.429033	2.252628	2.007647	1.770966	1.718446	2.254260	1.718446	2.002822	1.770966	16.521790	-1.033281	-7.788183	
7406000	52.038818	50.964131	51.231789	52.730733	50.539715	50.033039	50.952282	50.732569	51.231789	50.067618	50.067618	1.983435	1.927470	1.964727	2.090810	1.811626	1.770966	2.206083	2.054141	1.964727	1.944180	1.944180	17.475044	-1.031772	-4.079362	
7408000	47.308404	50.456717	49.015147	48.767600	48.136539	47.171590	49.150685	47.171590	47.377579	49.380084	48.917264	1.582923	2.099569	1.992220	1.781768	1.555971	1.535588	1.883193	1.535588	1.595407	2.201139	1.597018	16.952916	-0.920047	-11.932640	
7410000	49.223608	49.432144	49.775152	48.653204	47.476576	49.066991	51.982161	48.653204	50.534313	49.670488	49.066991	2.005445	1.815263	1.643021	2.213138	2.270042	1.631908	1.738200	2.213138	1.617810	1.644579	1.631908	16.511495	-1.038257	-7.729674	
7412000	51.355859	50.132744	52.152459	49.919352	49.503615	49.066991	49.701965	51.831354	48.129507	49.974414	51.418117	1.907585	2.510548	2.071302	1.897054	2.324919	1.631908	2.003246	1.907585	2.143782	2.324919	2.013484	15.766425	-1.679793	-7.158945	
7414000	48.816813	50.480049	48.430503	50.721551	49.727018	49.513963	48.392929	48.794804	49.513963	50.480049	49.513963	1.974810	2.254809	2.426094	1.925264	1.405210	1.902387	2.075969	2.194425	1.872878	2.254809	1.902387	17.926516	-1.348155	-1.825722	
7416000	49.337675	49.537724	49.318221	50.401110	49.349586	49.513963	49.256216	48.606873	49.318221	49.439710	49.513963	2.065026	1.715366	2.244815	2.015206	2.042319	1.902387	2.187687	2.065026	2.244815	1.715366	1.902387	18.154269	-1.585106	-5.521471	
7418000	49.355346	50.773941	50.443243	50.715863	49.002405	49.513963	51.054188	49.739986	51.207799	49.003181	50.963005	2.144057	1.687818	1.662667	2.303799	1.813941	1.902387	2.088844	2.296933	2.088844	1.687818	1.953350	16.566295	-1.012988	-7.710988	
7420000	49.528126	52.521082	49.796701	51.463954	53.091216	49.513963	48.972237	49.739986	49.796701	53.089101	50.963005	2.105598	1.747117	1.980749	1.826850	1.950276	1.902387	1.723883	2.296933	1.980749	2.419380	1.953350	16.446525	-1.072106	-8.553505	
7422000	49.859000	50.448571	47.345373	49.917479	51.788194	49.513963	49.492709	49.859000	47.062781	49.340701	50.963005	2.438877	2.073790	2.150383	1.845127	2.125459	1.902387	1.584659	2.213520	1.667152	2.233095	1.953350	17.915125	-1.337666	-7.632009	
7424000	49.810063	49.759566	49.688743	49.264961	47.618542	50.107336	49.580773	49.810063	50.901696	50.107336	50.107336	2.174502	2.461930	2.266019	2.123951	1.853044	1.737255	2.129763	2.159239	2.147400	1.737255	1.737255	16.260444	-1.192410	-1.204477	
7426000	51.328271	50.299451	50.288500	50.136197	46.898460	50.107336	49.451896	49.690239	51.319084	50.495926	50.107336	1.513674	2.011504	2.241884	2.196026	2.701986	1.737255	2.243352	2.196026	2.280398	2.011504	1.737255	16.929070	-0.921454	-10.819408	
7428000	49.567389	50.199303	48.819805	49.375865	49.940911	50.107336	49.579194	51.862932	50.114894	50.169379	50.107336	1.775690	2.099230	1.697672	2.179563	2.518986	1.737255	2.177815	2.116431	2.314452	2.571221	1.737255	17.017643	-0.919094	-8.196638	
7430000	49.853537	49.171279	50.205854	50.445563	49.211565	50.445563	48.470845	49.171657	48.240456	49.132039	48.756082	1.698500	1.596238	2.307769	1.589084	1.938514	2.418883	1.821504	1.599357	2.306302	1.746450	2.192025	17.158613	-0.931518	-5.543504	
7432000	50.474238	49.348355	50.182062	49.328736	49.333286	47.995047	51.339490	50.363781	48.833575	50.973502	49.891236	2.165973	1.819946	1.958792	2.500231	2.150291	2.613676	2.238980	2.045031	1.958792	2.150291	1.898063	16.526607	-1.030989	-5.071033	
7434000	48.501638	52.455338	49.420105	50.275633	49.082961	47.995047	47.082005	50.275633	49.420105	49.082961	49.420105	1.641307	1.875380	2.058328	1.753445	2.172986	2.613676	1.923024	1.952814	2.058328	1.895007	2.058328	17.202190	-0.939379	-4.048961	
7436000	53.082300	51.037508	48.695279	49.798577	49.777429	47.995047	49.262224	53.092223	50.675272	50.862513	49.420105	2.146393	2.041994	1.900409	2.452405	2.243079	2.613676	1.717285	1.697425	1.717285	2.247501	2.058328	17.050022	-0.920190	-6.853493	
7438000	51.389057	50.512862	49.532779	51.221675	49.137383	47.995047	51.201452	52.269630	49.532779	49.260140	49.420105	1.976549	2.105243	1.742948	2.127557	1.847882	2.613676	1.492155	1.976549	1.742948	1.914619	2.058328	16.353431	-1.127964	-5.882333	
7440000	48.112561	49.510001	48.523773	48.724880	49.230700	47.995047	50.721378	49.692580	51.505278	48.397917	49.420105	1.559217	2.129641	1.794261	2.158616	2.047381	2.613676	1.586167	2.583701	1.794261	2.141936	2.058328	15.757002	-1.691460	-5.208098	
7442000	52.770174	50.396789	48.116885	51.358270	50.028506	47.995047	51.514858	48.767801	49.774858	51.044401	49.420105	2.583701	2.141936	1.780981	1.726802	2.089312	2.613676	2.889450	2.125635	1.780981	2.141936	2.058328	16.222172	-1.221447	-6.735362	
7444000	47.941668	49.137229	50.798932	47.876884	49.395559	48.808990	53.028617	47.941668	50.798932	49.137229	48.808990	1.776797	2.236400	2.001021	2.791272	2.142334	2.003946	2.176623	1.776797	2.001021	2.236400	2.003946	18.273097	-1.729326	-9.191831	
7446000	50.788114	52.071018	50.054446	50.171064	48.150407	48.808990	51.993034	50.809096	49.142817	48.910290	48.808990	2.156353	1.880759	1.756908	2.077354	1.703267	2.003946	2.556965	2.156353	1.756908	1.880759	2.003946	17.098831	-0.923822	-8.787901	
7448000	49.875884	49.160040	48.890866	49.116110	52.205638	48.808990	49.445834	49.875884	48.835190	52.205638	48.808990	2.023615	2.090991	2.018161	2.014864	2.413937	2.003946	1.499073	2.023615	2.018161	2.413937	2.003946	16.644944	-0.981971	-12.315081	
7450000	51.272652	50.226127	49.692765	51.264057	50.530888	48.808990	48.586509	47.850826	49.996169	50.815157	48.808990	1.669411	1.549725	2.386480	2.138073	2.086183	2.003946	1.779338	1.686707	1.779338	2.086183	2.003946	18.366964	-1.853234	-13.231379	
7452000	50.301359	51.172200	50.054296	51.101990	49.698672	49.278683	50.403938	50.301359	50.229189	50.368512	49.278683	1.955688	1.881487	2.281769	2.327491	1.862077	1.518099	1.712273	2.136023	1.786705	1.794274	1.518099	18.594380	-2.189963	-6.880018	
7454000	48.639588	48.987484	50.477667	47.273122	51.166041	48.692903	50.766610	48.639588	50.477667	51.166041	50.477667	2.147626	2.272608	2.153814	1.958285	1.750192	2.224359	1.739765	2.215411	2.153814	1.741781	2.153814	16.931657	-0.921274	-1.872879	
7456000	48.639588	48.987484	50.477667	47.273122	51.166041	48.692903	50.766610	48.639588	50.477667	51.166041	50.477667	2.298417	1.931228	1.684416	2.271767	1.889165	2.224359	1.976359	2.215411	2.153814	1.741781	2.153814	18.890206	-2.705378	-3.924417	
7458000	48.639588	48.987484	50.477667	47.273122	51.166041	48.692903	50.766610	48.639588	50.477667	51.166041	50.477667	2.045926	2.210853	2.151846	2.084591	1.573655	2.224359	2.107347	2.215411	2.153814	1.741781	2.153814	17.226522	-0.944595	-2.630995	
7460000	49.115894	49.844898	51.162391	50.271464	48.600306	48.692903	51.814431	49.115894	52.725414	49.921569	51.147005	2.127226	2.096770	2.283586	2.570245	2.232758	2.224359	2.697589	2.127226	1.716555	2.096770	2.283586	17.620324	-1.111339	-5.827274	
7462000	48.587134	48.921982	48.438896	49.505267	48.839490	48.530840	49.948064	49.628151	50.851374	49.079812	52.710965	2.029543	2.148023	1.907794	2.058884	1.701419	1.772704	2.171595	1.746522	2.418360	2.032007	2.210327	17.935910	-1.356902	-3.271632	
7464000	48.010500	51.450552	49.222331	49.852058	50.636474	48.819606	49.485002	47.558786	49.222331	49.984622	48.922038	1.703517	2.239593	1.877187	2.318264	1.998431	1.918767	2.638721	1.703517	1.877187	1.998431	2.206884	14.792688	-3.355052	-10.514483	
7466000	49.330485	51.135581	49.903101	50.244826	51.018172	49.556130	48.884975	50.043269	48.599377	51.018172	51.018172	2.312859	2.085215	1.745863	2.089832	2.336573	2.336573	1.670939	2.089832	2.597647	2.336573	2.336573	17.716231	-1.175432	-8.292808	
7468000	51.845629	50.674286	51.033322	50.524685	53.957233	49.556130	48.964591	48.987826	48.830959	50.674286	51.395163	2.232214	2.170589	2.243542	2.087610	2.253510	2.336573	1.902497	2.072738	2.014590	2.170589	2.043245	17.881278	-1.307264	-4.082729	
7470000	49.422317	49.116820	51.120406	51.045439	48.868630	49.556130	50.624507	48.188282	49.812567	49.774369	50.350855	2.072738	2.229503	2.168600	1.898329	2.234465	2.336573	2.895622	2.021994	1.750766	2.142652	2.234465	15.737353	-1.716078	-5.161331	
7472000	51.454307	51.071862	49.792480	48.695495	51.676675	49.556130	49.292145	50.627951	51.092832	51.370553	50.781017	2.231016	2.725197	1.783183	2.094809	1.761177	2.336573	2.934550	2.106760	1.783183	1.710631	1.959384	17.032763	-0.919475	-4.005036	
7474000	52.822674	51.045732	49.713156	50.806110	50.994719	49.556130	52.155179	52.877467	49.713156	50.994719	50.781017	2.279774	2.174213	1.879332	2.219571	1.730825	2.336573	1.598738	2.108898	1.879332	1.710631	1.959384	17.306837	-0.966013	-4.229735	
7476000	52.959114	50.143550	50.464650	50.771195	48.651632	49.556130	51.574052	49.944750	50.278354	50.133924	50.781017	1.945307	2.539580	1.810832	1.732599	2.383650	2.336573	2.336909	1.410471	2.042895	2.383650	1.959384	17.193447	-0.937649	-7.996566	
7478000	48.829808	50.025028	49.112533	49.457064	49.831759	49.556130	49.878563	48.985114	49.408039	51.199872	50.781017	2.024233	2.543253	2.413365	1.778090	2.339472	2.336573	2.045875	2.003966	1.722436	2.136720	1.959384	17.364952	-0.985534	-5.471144	
7480000	50.736354	48.473257	49.831448	50.630767	48.873274	49.556130	50.987084	48.698498	48.655796	48.873274	51.529172	2.188513	2.522771	1.982029	2.033712	2.246502	2.336573	2.022800	1.864024	1.843468	2.246502	1.892724	15.971480	-1.447865	-6.049608	
7482000	51.143764	49.207674	49.600748	50.240740	48.793339	49.556130	48.461204	50.551174	52.275906	46.462372	51.529172	1.484818	1.997470	1.958009	1.697485	2.112716	2.336573	1.818076	1.481986	1.958009	2.664445	1.892724	17.050901	-0.920234	-10.575453	
7484000	48.947867	49.827397	49.519993	48.849787	48.326900	49.556130	48.935817	49.667354	48.872651	49.898849	51.529172	1.987785	2.304404	1.516824	2.345035	1.871977	2.336573	1.720494	1.987785	2.019578	1.981957	1.892724	15.850169	-1.579994	-6.905865	
7486000	48.044001	52.481218	50.321722	51.090404	50.480257	49.556130	49.056872	48.044001	49.056872	50.480257	50.480257	1.924816	2.450183	1.906890	1.595783	1.843911	2.336573	1.941900	2.371112	1.941900	1.984052	1.984052	17.584477	-1.089745	-6.619347	
7488000	50.139800	49.195373	50.143178	49.705290	50.575933	49.556130	50.582393	50.585106	50.001493	50.891573	50.480257	1.758297	1.837968	2.144586	2.768390	1.759666	2.336573	1.931222	2.895573	2.144586	1.837968	1.984052	15.264333	-2.425209	-7.715253	
7490000	51.193339	49.370299	47.741109	48.843436	48.002097	49.556130	47.098644	50.293307	48.030042	49.370299	50.635121	1.760031	2.052880	1.725083	1.983742	2.328537	2.336573	2.432683	1.760031	2.433830	2.052880	1.684611	17.334651	-0.974934	-9.050722	
7492000	49.685403	50.310326	51.707807	49.814853	48.523252	49.841662	48.143185	50.133012	50.214665	50.768158	50.214665	1.849322	1.495573	1.988499	1.659754	2.449074	1.944007	1.595009	1.659754	1.988499	1.661340	1.988499	17.478891	-1.033607	-7.788593	
7494000	49.628575	49.318964	48.922688	49.463946	47.942613	49.841662	47.902901	49.739740	49.663404	49.318964	49.309222	1.546692	2.030217	1.945229	1.683370	2.015872	1.944007	1.757878	1.808825	1.674482	2.030217	2.059868	17.392104	-0.995811	-6.190133	
7496000	48.607143	47.763405	49.183075	50.551874	49.974567	49.841662	48.885775	51.109567	49.270111	50.205925	51.701202	1.469072	2.240793	1.880283	2.146658	2.020628	1.944007	1.690462	1.851607	1.983048	1.963841	2.562263	15.432990	-2.146699	-4.637406	
7498000	49.588620	49.890970	50.469802	51.209889	50.135295	49.841662	50.320366	48.314756	50.443842	49.718873	49.464516	1.962507	2.390618	1.934590	2.105572	1.404332	1.944007	1.867776	1.949375	2.182513	1.406986	1.937285	16.793552	-0.940249	-1.955679	
7500000	48.934905	51.874030	49.396261	49.441692	51.237900	49.841662	48.345400	50.646427	48.634234	51.134455	49.664098	1.806200	1.345755	2.010302	2.352398	2.173208	1.944007	2.448137	1.806200	2.010302	2.173208	2.051052	18.386931	-1.880727	-9.849950	
7502000	50.969638	49.034127	48.365245	49.775146	49.883512	49.841662	50.443109	50.969638	49.306569	49.202985	49.664098	1.777470	2.226831	2.566120	2.645613	2.014518	1.944007	1.821577	1.777470	1.821577	2.367910	2.051052	16.119980	-1.306156	-5.858703	
7504000	48.508095	50.289779	49.664686	51.007355	49.688369	49.841662	49.492016	50.969638	49.306569	50.289779	49.664098	1.777470	2.367910	2.566120	2.645613	1.891677	1.944007	1.821577	1.777470	1.821577	2.367910	2.051052	17.081039	-0.922222	-6.042382	
7506000	47.422016	48.507496	49.636885	49.508541	50.622126	49.841662	49.108652	49.508541	49.636885	49.275270	49.664098	2.123042	2.124833	2.095986	2.307296	1.729608	1.944007	1.550372	2.307296	2.095986	2.124833	2.051052	16.302428	-1.162242	-6.789474	
7508000	50.300476	53.676856	47.714969	51.113534	52.361346	49.841662	48.920648	51.113534	48.920648	52.361346	49.664098	1.759376	1.953890	2.268438	2.421696	2.088819	1.944007	1.990302	1.720969	1.990302	2.235467	2.051052	17.381449	-0.991690	-6.380239	
7510000	50.711023	47.754263	50.367899	51.479285	49.716333	49.841662	50.183055	51.113534	50.367899	47.769247	49.480674	1.895814	1.471668	1.811563	2.126639	2.124831	1.944007	1.633563	1.720969	1.811563	1.837298	2.537459	15.859618	-1.569174	-6.098118	
7512000	49.078590	50.358258	50.671649	51.055419	50.458319	49.841662	47.976717	50.327037	50.753369	50.166691	50.874554	1.971448	2.156425	2.367940	1.909411	1.765574	1.944007	1.704667	1.971448	2.084379	2.500221	1.810981	16.633324	-0.986164	-4.757854	
7514000	48.419178	49.742931	50.634927	52.326714	49.587814	49.841662	47.256810	49.934497	50.634927	49.943875	50.874554	2.493408	2.016516	1.951190	2.034982	2.265397	1.944007	1.943931	2.493408	1.951190	2.281294	1.810981	18.206720	-1.647025	-13.149401	
