n_gen	99_mu	37_mu	60_mu	114_mu	18_mu	-1_mu	73_mu	-5_mu	-4_mu	-3_mu	-2_mu	99_sig	37_sig	60_sig	114_sig	18_sig	-1_sig	73_sig	-5_sig	-4_sig	-3_sig	-2_sig	node.brow_mean	node.current_brow_mean_ln_prior_density	ln_posterior	
9848000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	0.587877	4.478581	1.144983	4.002879	2.275005	2.527317	4.205867	2.070384	1.315331	1.799199	1.799199	32.345192	-4.398898	-20.797264	
9850000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	1.779345	1.840859	2.863798	3.222909	2.234767	2.527317	2.368685	2.070384	1.315331	1.799199	1.799199	26.421212	-3.665320	-14.204788	
9852000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	0.876502	3.639160	1.019408	2.126708	2.180153	2.527317	2.334415	2.070384	1.315331	1.799199	1.799199	11.707036	-3.361601	-14.606897	
9854000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	2.307218	1.515922	2.771038	3.146294	1.317328	2.527317	2.715875	2.070384	1.315331	1.799199	1.799199	22.167019	-3.355014	-14.028836	
9856000	54.443408	50.693136	48.645066	53.284788	53.335633	52.816770	48.425592	53.284788	48.645066	50.693136	50.693136	2.675819	4.719969	2.802430	1.431604	2.204371	2.527317	2.645252	2.070384	1.315331	1.799199	1.799199	31.003842	-4.202062	-16.789194	
9858000	50.007728	50.261431	46.800697	46.903219	52.994428	46.903219	45.792803	49.919678	46.743050	46.586559	46.471530	3.254948	1.755442	0.336606	1.163549	1.597796	1.259261	1.996808	3.274706	4.101605	3.091727	5.718201	25.563705	-3.588209	-16.168392	
9860000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	7.771812	-3.647321	-8.784713	
9862000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	-0.752489	-4.797278	-9.934670	
9864000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	13.118784	-3.296843	-8.434235	
9866000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	19.005103	-3.241626	-8.379018	
9868000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	16.510671	-3.222721	-8.360113	
9870000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	14.388140	-3.255633	-8.393024	
9872000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	29.701756	-4.028197	-9.165588	
9874000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	20.928935	-3.298706	-8.436098	
9876000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	14.499285	-3.252792	-8.390183	
9878000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	4.853467	-3.959215	-9.096607	
9880000	47.172571	50.261431	46.800697	48.136403	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.896521	3.423921	1.755442	0.336606	3.581822	1.597796	6.174649	1.996808	6.174649	3.829962	3.252176	3.829962	18.810213	-3.237908	-8.375300	
9882000	45.089988	50.261431	46.800697	45.017589	52.994428	45.089988	45.792803	45.089988	40.896521	38.989493	40.891953	2.135579	1.755442	0.336606	1.059427	1.597796	6.174649	1.996808	4.729684	1.502667	2.989886	1.360169	10.226136	-3.450950	-9.707861	
9884000	39.081223	50.261431	47.825208	37.520761	52.994428	38.576820	44.277015	38.576820	34.899076	36.916928	36.916928	3.059064	1.755442	1.202287	1.636444	1.597796	1.791901	2.968747	1.900982	1.800737	0.867132	1.230414	6.044996	-3.821584	-10.768837	
9886000	38.639932	50.261431	47.825208	38.576820	52.994428	37.301253	44.277015	38.442377	37.545090	38.297506	38.297506	1.725442	1.755442	1.202287	1.175345	1.597796	1.086163	2.968747	1.832915	4.603747	2.561739	3.158459	4.509369	-4.001603	-13.038266	
9888000	44.930857	41.877827	44.116853	46.467652	41.131834	44.826872	39.712813	44.930857	43.403766	41.877827	43.403766	1.417214	0.954073	1.895401	2.509071	2.020413	0.974854	2.325199	1.187013	1.031799	1.074455	1.834117	21.810581	-3.337232	-18.926176	
9890000	47.830284	45.916845	41.608616	46.133480	44.872950	43.188137	42.603833	48.362591	45.932125	44.843006	45.932125	2.191865	4.323025	3.645634	3.031263	1.496934	5.473662	1.707591	2.933797	0.635688	1.513067	0.635688	15.365572	-3.234880	-17.920156	
9892000	42.026708	44.297606	47.382257	44.235173	43.662177	44.297606	45.932125	42.154682	41.665880	44.291534	47.755066	1.422061	3.055582	0.684655	0.556067	5.064445	4.759929	0.635688	0.888062	2.382047	5.084720	2.665103	21.901526	-3.341648	-9.454292	
9894000	55.914971	54.134562	56.602802	55.170918	49.885393	55.261322	54.471376	55.914971	54.471376	54.134562	54.471376	1.816446	1.801551	2.814567	8.450505	3.836154	1.540075	1.177993	2.594823	1.177993	1.801551	1.177993	11.172840	-3.391303	-29.572036	
9896000	62.395964	45.558519	36.583462	60.719739	45.922844	63.126477	35.625357	63.126477	55.424156	60.118483	60.118483	3.131034	1.559504	0.390201	3.567343	1.973782	0.482694	1.277457	0.482694	1.350489	1.118669	1.118669	14.736846	-3.247133	-19.818827	
9898000	75.080846	66.323742	66.248097	73.005749	67.621209	69.554837	65.290051	67.278637	59.432668	63.718504	67.645721	1.152001	0.793438	3.476017	1.980549	2.684263	2.105805	2.409691	1.063894	3.697812	3.393281	2.152358	19.393009	-3.250156	-9.359442	
9900000	75.080846	66.323742	66.248097	73.005749	67.621209	67.414635	65.290051	67.414635	64.666721	62.630392	64.666721	1.152001	0.793438	3.476017	1.980549	2.684263	1.271721	2.409691	1.589403	2.508295	1.274922	5.116383	16.020578	-3.226320	-10.881054	
9902000	75.080846	62.630392	63.649428	73.005749	64.295739	67.414635	64.666721	67.414635	64.666721	62.630392	64.666721	1.152001	1.285360	2.739479	1.980549	2.078798	1.271721	1.620300	0.508625	1.942434	1.285360	5.116383	5.939529	-3.833194	-15.927086	
9904000	75.080846	62.630392	63.649428	73.005749	64.295739	67.414635	64.666721	67.414635	64.666721	62.630392	64.666721	1.152001	2.169187	1.527345	1.980549	3.128499	1.271721	6.417391	0.559433	1.942434	1.285360	5.116383	0.266448	-4.621582	-20.628472	
9906000	75.080846	62.630392	63.649428	73.005749	64.295739	67.414635	64.666721	67.414635	64.666721	62.630392	64.666721	1.152001	2.223900	1.251273	1.980549	2.867526	1.271721	3.257783	1.842688	1.942434	1.285360	5.116383	14.279346	-3.258533	-14.206074	
9908000	75.080846	62.630392	63.649428	73.005749	64.295739	67.414635	64.666721	67.414635	63.663723	62.630392	64.666721	1.152001	1.532886	4.285170	1.980549	3.647423	1.271721	0.312779	1.463074	1.843143	1.285360	5.116383	11.040558	-3.399098	-12.825714	
9910000	75.080846	62.630392	63.649428	73.005749	64.295739	67.414635	64.666721	67.414635	63.663723	62.630666	64.666721	1.152001	0.864484	4.285170	1.980549	1.411931	1.271721	0.312779	4.605959	0.992052	0.723486	5.116383	-2.837557	-5.189167	-16.242911	
9912000	55.659802	47.603870	51.561845	56.995576	50.294094	58.258746	51.520976	55.659802	50.190685	47.603870	50.190685	1.809575	2.230462	1.230698	2.341442	1.132539	1.959403	3.075202	0.697596	3.614465	2.677149	3.767328	15.814028	-3.228556	-16.057133	
9914000	43.702231	47.603870	51.561845	44.080752	50.294094	43.702231	51.520976	43.854716	44.139259	47.837192	44.139259	4.384950	2.230462	1.230698	2.562303	2.123114	4.384950	3.075202	6.805462	3.348121	2.500737	3.348121	3.785992	-4.094574	-15.864495	
9916000	56.257955	49.094741	44.092272	55.669041	42.401391	57.518882	49.527891	57.518882	43.969395	41.640830	58.341358	4.595035	3.223976	5.147281	0.985743	2.658079	0.838473	7.343549	0.838473	7.445143	2.506619	1.740683	11.496185	-3.372984	-12.826283	
9918000	64.454477	66.018651	61.233261	66.878584	65.724729	64.626124	63.775934	65.569518	65.101160	67.520669	64.668956	1.373738	0.764810	5.661348	0.673091	2.618206	1.196443	3.485995	1.244494	1.434355	1.888167	2.182940	7.438652	-3.678620	-8.902875	
9920000	57.192281	66.018651	61.233261	52.676670	65.724729	58.802315	63.775934	57.867883	56.644778	57.935584	58.326773	0.523249	0.764810	5.661348	0.921299	2.618206	3.162511	3.485995	1.639878	2.217407	1.755926	2.040424	-2.047859	-5.035628	-10.441643	
9922000	42.157472	54.950947	47.478124	39.679141	53.946065	49.832705	46.897171	42.157472	46.897171	54.906576	46.662866	1.645245	0.877081	4.013264	4.796608	0.733160	1.164392	3.059692	1.645245	3.059692	0.948687	1.282703	11.807870	-3.356315	-17.245698	
9924000	55.573689	53.117283	52.612307	52.352459	53.998764	55.765916	53.018874	55.765916	55.842174	53.129951	59.675015	1.656188	0.598453	4.590866	1.478402	0.976688	2.877682	4.273551	2.877682	4.267743	3.992886	1.606364	32.056608	-4.355031	-13.775708	
9926000	58.796391	65.864342	65.948116	59.217522	66.078736	58.657032	62.249268	58.657032	61.643713	64.359738	58.829809	2.247458	2.706574	1.267046	0.897327	4.295689	4.298565	3.757118	4.298565	3.540816	4.336709	1.214640	28.040844	-3.831025	-14.811195	
9928000	48.651663	49.164513	52.114885	48.976108	53.476313	47.105556	52.151709	49.203330	52.151709	51.636011	51.636011	1.365147	2.709642	3.852288	0.858425	1.072301	3.666737	3.139743	3.574749	3.139743	1.138379	1.138379	23.621551	-3.440748	-28.525528	
9930000	46.591615	52.475161	56.384418	44.240951	47.927982	54.661542	53.957938	46.591615	58.641905	52.475161	54.661542	6.318630	5.094916	0.633679	4.489122	6.547529	2.312084	1.269135	6.318630	2.401262	5.094916	2.312084	13.385351	-3.286852	-21.300549	
9932000	46.591615	52.475161	56.384418	44.240951	47.927982	54.661542	53.957938	46.591615	58.641905	52.475161	54.661542	6.318630	5.094916	0.633679	4.489122	6.547529	2.312084	1.269135	6.318630	2.401262	5.094916	2.312084	23.367846	-3.424271	-21.437968	
9934000	61.796326	52.475161	60.152898	59.628809	47.927982	57.567284	61.898713	59.628809	60.152898	57.567284	57.567284	3.615317	5.094916	1.408601	2.606730	6.547529	1.003930	0.885430	2.606730	1.408601	2.574932	1.003930	37.078410	-5.237236	-20.821650	
9936000	63.300505	66.060050	53.010678	62.652747	63.182824	62.178231	59.812600	62.178231	61.179486	61.899134	66.257352	1.512447	0.952036	1.139405	0.783598	0.467523	4.377942	2.738106	4.377942	5.113362	2.370617	3.789039	36.916843	-5.204927	-19.275430	
9938000	63.934960	69.103614	63.264871	66.631502	68.848720	72.306535	64.135749	73.369691	66.261937	66.239302	73.498638	3.731081	2.385466	2.752547	5.581381	0.992617	2.023591	1.282311	0.923347	2.982175	5.848923	1.900940	37.830635	-5.391100	-12.031471	
9940000	64.899223	69.103614	63.264871	63.923828	68.848720	69.972423	64.135749	69.972423	64.681763	68.238714	68.238714	1.600836	2.385466	2.752547	4.476659	0.992617	2.383209	1.282311	2.284935	2.133262	11.336402	1.326498	19.767626	-3.259822	-19.228579	
9942000	67.799351	69.103614	63.264871	64.251261	68.848720	63.035361	64.135749	64.037229	68.957197	70.305161	67.677126	3.005821	2.385466	2.752547	5.338882	0.992617	4.708258	1.282311	1.592531	4.859385	4.016903	3.846031	21.002174	-3.301611	-10.846392	
9944000	57.744412	59.059955	60.070022	59.048021	59.672275	61.573448	60.958320	57.744412	63.798644	60.841402	61.792223	3.307558	5.703569	1.011433	1.279156	3.121036	1.941537	2.694812	3.307558	3.114239	6.067588	7.128315	19.594800	-3.255189	-21.616043	
9946000	59.073261	59.059955	58.764011	60.210542	59.672275	60.799309	60.507810	60.799309	58.903075	57.978426	58.903075	1.822100	5.703569	2.057395	3.634062	3.121036	1.096569	3.120115	6.347983	2.076154	1.238862	2.076154	9.873155	-3.475483	-16.934896	
9948000	56.512054	42.278541	42.998993	56.156206	42.911060	53.411251	43.544867	57.243841	42.626749	42.152755	55.323863	0.725390	2.715666	4.694459	1.582888	2.336089	9.367841	10.435848	8.707879	10.282982	2.105909	4.587772	21.287165	-3.313423	-13.824912	
9950000	56.512054	42.278541	42.998993	56.156206	42.911060	50.964597	43.544867	52.682321	42.626749	42.152755	53.411251	0.725390	2.715666	4.694459	1.582888	2.336089	12.560848	10.435848	5.434494	10.282982	2.105909	9.367841	21.287165	-3.313423	-16.048327	
9952000	58.054046	42.278541	37.460502	56.488682	42.911060	55.912964	39.660524	58.054046	62.045179	60.079826	58.103529	2.289049	2.715666	10.907479	1.909925	2.336089	1.521141	2.353762	2.289049	2.819296	3.170798	1.521141	17.055598	-3.221539	-16.511834	
9954000	54.090168	53.250979	51.130175	55.487158	55.101763	48.415409	49.979695	48.415409	47.702542	54.621710	50.010120	4.482171	2.562457	1.342567	2.552900	3.033102	1.169037	1.347046	1.169037	1.469324	1.511820	0.759334	27.863577	-3.811610	-13.052160	
9956000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	11.307732	-3.383533	-14.192561	
9958000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	17.428197	-3.222440	-14.031468	
9960000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	16.863027	-3.221617	-14.030645	
9962000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	3.438173	-4.141139	-14.950167	
9964000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	12.255477	-3.334076	-14.143104	
9966000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	22.873488	-3.394013	-14.203041	
9968000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	24.577160	-3.508590	-14.317618	
9970000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	33.696219	-4.615342	-15.424370	
9972000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	5.348045	-3.900364	-14.709392	
9974000	46.916594	44.755134	51.130175	49.778545	42.808954	48.415409	49.979695	49.778545	46.900620	44.755134	50.010120	4.307095	0.558030	1.342567	1.169037	4.858580	1.169037	1.347046	1.169037	0.759334	0.558030	0.759334	30.333056	-4.110376	-14.919404	
9976000	49.273833	53.098480	51.130175	49.157823	43.822922	48.415409	49.979695	50.627573	47.117102	51.953320	50.010120	2.768655	0.556851	1.342567	3.698976	3.152889	1.169037	1.347046	2.768655	0.759334	3.161623	0.759334	27.969499	-3.823173	-17.734721	
9978000	49.319050	53.098480	48.187182	47.894161	43.822922	47.894161	46.559076	47.304427	46.559076	48.942946	48.942946	1.902170	0.556851	1.392741	1.873824	3.152889	1.873824	3.446398	1.850137	3.446398	1.720471	1.720471	17.017017	-3.221525	-20.766432	
9980000	42.638203	53.098480	41.456318	39.060814	43.822922	42.930416	39.665627	42.641214	41.610029	41.381020	42.795690	2.127046	0.556851	1.582809	1.739332	3.152889	3.402827	4.162869	3.266551	4.218059	1.967631	2.422042	9.055194	-3.537123	-9.023838	
9982000	47.032765	43.090701	45.057680	47.260050	43.091212	45.286967	44.107890	47.260050	45.286967	46.734447	45.286967	4.517719	1.050127	2.445890	2.543463	1.276795	3.062619	1.989732	2.543463	3.062619	4.566492	3.062619	9.863207	-3.476193	-14.046400	
9984000	46.441680	46.352926	47.706073	47.635032	47.412396	48.640879	48.252529	46.441680	46.781002	47.718491	47.718491	0.746405	5.036412	2.491116	1.893746	1.966208	1.787078	7.327823	4.107780	2.372604	2.702783	2.702783	4.555605	-3.995838	-19.058643	
9986000	53.504424	48.340629	48.265646	51.013546	47.209426	40.166494	54.016544	40.727806	47.242922	48.915795	44.255050	2.512114	1.117376	1.513040	3.432152	1.238483	1.332007	2.866481	1.484846	6.106215	5.981397	2.135601	0.293703	-4.617025	-9.164936	
9988000	49.208422	49.623898	49.569987	52.249351	48.550304	44.197194	49.402015	43.077660	50.724157	53.024784	44.197194	5.145320	1.384937	2.891956	4.402181	1.502079	5.388951	4.855644	3.675492	4.748496	4.391501	5.388951	15.411858	-3.234135	-16.228369	
9990000	43.465697	51.652361	49.569987	39.975477	49.156741	45.318941	49.402015	39.290784	49.216457	52.077995	49.216457	3.460030	4.537506	2.891956	2.558080	2.374582	3.253105	4.855644	3.399711	4.104864	2.227950	3.253105	27.920308	-3.817789	-19.815022	
9992000	53.305644	46.361769	48.206183	52.437029	51.183725	50.488993	51.559553	53.748356	48.259083	46.361769	46.361769	2.191915	2.784780	2.276631	1.004535	1.600631	1.506527	1.744437	1.680120	1.118210	1.292819	2.386837	26.238684	-3.648290	-14.295711	
9994000	42.297275	47.092948	48.206183	42.131885	49.593937	48.767539	51.559553	51.460732	48.767539	47.092948	48.767539	1.638896	1.993780	2.276631	1.605532	2.160282	1.307543	1.744437	0.909437	13.245278	1.993780	1.307543	16.585412	-3.222383	-19.705620	
9996000	55.615348	50.045826	54.775991	50.576938	51.388994	53.495670	56.717457	53.105674	61.234644	49.971915	52.064492	1.763574	1.585853	3.516844	1.403879	0.813271	1.592040	2.906185	0.853291	2.882042	1.688675	1.189726	26.376656	-3.661132	-7.738649	
9998000	50.604207	51.954581	46.159168	50.687759	49.145010	46.634452	43.474168	50.345416	50.102473	50.944571	50.284128	5.290504	7.429565	2.386358	2.424936	3.288059	2.268950	2.370155	5.307573	1.777876	3.288059	1.777876	10.692041	-3.420475	-21.011400	
10000000	48.902685	49.367350	46.159168	49.729794	50.978040	51.065446	43.474168	49.638511	54.466242	51.713764	51.587190	2.218087	2.024663	2.386358	4.287615	2.415179	3.409113	2.370155	5.410668	0.492358	2.023147	2.179533	2.353751	-4.294087	-9.542358	
